Category: Arts & Entertainment

Day,Geo: Canada
2013-12-01,95
2013-12-02,83
2013-12-03,86
2013-12-04,92
2013-12-05,82
2013-12-06,90
2013-12-07,94
2013-12-08,96
2013-12-09,81
2013-12-10,79
2013-12-11,78
2013-12-12,82
2013-12-13,87
2013-12-14,92
2013-12-15,94
2013-12-16,79
2013-12-17,84
2013-12-18,80
2013-12-19,82
2013-12-20,86
2013-12-21,91
2013-12-22,90
2013-12-23,80
2013-12-24,85
2013-12-25,86
2013-12-26,75
2013-12-27,82
2013-12-28,86
2013-12-29,92
2013-12-30,85
2013-12-31,92
2014-01-01,96
2014-01-02,88
2014-01-03,87
2014-01-04,88
2014-01-05,87
2014-01-06,85
2014-01-07,81
2014-01-08,78
2014-01-09,79
2014-01-10,81
2014-01-11,94
2014-01-12,91
2014-01-13,81
2014-01-14,79
2014-01-15,79
2014-01-16,84
2014-01-17,86
2014-01-18,94
2014-01-19,93
2014-01-20,80
2014-01-21,79
2014-01-22,78
2014-01-23,81
2014-01-24,80
2014-01-25,93
2014-01-26,95
2014-01-27,90
2014-01-28,81
2014-01-29,79
2014-01-30,79
2014-01-31,83
2014-02-01,87
2014-02-02,94
2014-02-03,82
2014-02-04,79
2014-02-05,80
2014-02-06,73
2014-02-07,75
2014-02-08,85
2014-02-09,85
2014-02-10,81
2014-02-11,73
2014-02-12,76
2014-02-13,71
2014-02-14,78
2014-02-15,92
2014-02-16,89
2014-02-17,79
2014-02-18,76
2014-02-19,74
2014-02-20,74
2014-02-21,81
2014-02-22,85
2014-02-23,90
2014-02-24,78
2014-02-25,79
2014-02-26,79
2014-02-27,78
2014-02-28,82
2014-03-01,91
2014-03-02,97
2014-03-03,100
2014-03-04,85
2014-03-05,79
2014-03-06,77
2014-03-07,83
2014-03-08,95
2014-03-09,92
2014-03-10,78
2014-03-11,80
2014-03-12,79
2014-03-13,79
2014-03-14,78
2014-03-15,90
2014-03-16,88
2014-03-17,75
2014-03-18,73
2014-03-19,77
2014-03-20,79
2014-03-21,80
2014-03-22,91
2014-03-23,86
2014-03-24,81
2014-03-25,77
2014-03-26,79
2014-03-27,84
2014-03-28,82
2014-03-29,89
2014-03-30,98
2014-03-31,82
2014-04-01,79
2014-04-02,79
2014-04-03,79
2014-04-04,81
2014-04-05,88
2014-04-06,91
2014-04-07,83
2014-04-08,82
2014-04-09,75
2014-04-10,77
2014-04-11,77
2014-04-12,89
2014-04-13,91
2014-04-14,81
2014-04-15,80
2014-04-16,78
2014-04-17,83
2014-04-18,92
2014-04-19,90
2014-04-20,91
2014-04-21,84
2014-04-22,75
2014-04-23,75
2014-04-24,75
2014-04-25,78
2014-04-26,86
2014-04-27,84
2014-04-28,77
2014-04-29,76
2014-04-30,77
2014-05-01,79
2014-05-02,80
2014-05-03,89
2014-05-04,91
2014-05-05,73
2014-05-06,73
2014-05-07,68
2014-05-08,73
2014-05-09,78
2014-05-10,80
2014-05-11,80
2014-05-12,74
2014-05-13,71
2014-05-14,72
2014-05-15,72
2014-05-16,75
2014-05-17,82
2014-05-18,83
2014-05-19,73
2014-05-20,72
2014-05-21,71
2014-05-22,71
2014-05-23,73
2014-05-24,81
2014-05-25,85
2014-05-26,72
2014-05-27,74
2014-05-28,77
2014-05-29,73
2014-05-30,70
2014-05-31,75
2014-06-01,72
2014-06-02,69
2014-06-03,72
2014-06-04,70
2014-06-05,71
2014-06-06,75
2014-06-07,78
2014-06-08,75
2014-06-09,72
2014-06-10,71
2014-06-11,71
2014-06-12,74
2014-06-13,75
2014-06-14,77
2014-06-15,78
2014-06-16,68
2014-06-17,73
2014-06-18,70
2014-06-19,72
2014-06-20,73
2014-06-21,75
2014-06-22,74
2014-06-23,68
2014-06-24,69
2014-06-25,71
2014-06-26,69
2014-06-27,68
2014-06-28,75
2014-06-29,74
2014-06-30,67
2014-07-01,66
