Category: Arts & Entertainment

Day,Geo: United States
2013-12-01,86
2013-12-02,82
2013-12-03,83
2013-12-04,80
2013-12-05,83
2013-12-06,82
2013-12-07,91
2013-12-08,89
2013-12-09,77
2013-12-10,85
2013-12-11,81
2013-12-12,80
2013-12-13,86
2013-12-14,93
2013-12-15,92
2013-12-16,81
2013-12-17,80
2013-12-18,80
2013-12-19,85
2013-12-20,85
2013-12-21,90
2013-12-22,92
2013-12-23,85
2013-12-24,89
2013-12-25,92
2013-12-26,85
2013-12-27,90
2013-12-28,86
2013-12-29,94
2013-12-30,86
2013-12-31,99
2014-01-01,96
2014-01-02,91
2014-01-03,94
2014-01-04,87
2014-01-05,89
2014-01-06,86
2014-01-07,81
2014-01-08,83
2014-01-09,81
2014-01-10,82
2014-01-11,91
2014-01-12,92
2014-01-13,82
2014-01-14,80
2014-01-15,77
2014-01-16,80
2014-01-17,84
2014-01-18,97
2014-01-19,85
2014-01-20,78
2014-01-21,78
2014-01-22,76
2014-01-23,75
2014-01-24,83
2014-01-25,88
2014-01-26,91
2014-01-27,90
2014-01-28,84
2014-01-29,81
2014-01-30,80
2014-01-31,85
2014-02-01,92
2014-02-02,98
2014-02-03,86
2014-02-04,81
2014-02-05,79
2014-02-06,71
2014-02-07,78
2014-02-08,85
2014-02-09,85
2014-02-10,80
2014-02-11,75
2014-02-12,77
2014-02-13,81
2014-02-14,83
2014-02-15,88
2014-02-16,90
2014-02-17,81
2014-02-18,76
2014-02-19,81
2014-02-20,75
2014-02-21,84
2014-02-22,85
2014-02-23,82
2014-02-24,77
2014-02-25,82
2014-02-26,77
2014-02-27,78
2014-02-28,82
2014-03-01,89
2014-03-02,91
2014-03-03,100
2014-03-04,81
2014-03-05,79
2014-03-06,80
2014-03-07,86
2014-03-08,85
2014-03-09,86
2014-03-10,77
2014-03-11,77
2014-03-12,79
2014-03-13,77
2014-03-14,83
2014-03-15,82
2014-03-16,84
2014-03-17,80
2014-03-18,76
2014-03-19,79
2014-03-20,79
2014-03-21,79
2014-03-22,89
2014-03-23,86
2014-03-24,81
2014-03-25,77
2014-03-26,79
2014-03-27,81
2014-03-28,84
2014-03-29,87
2014-03-30,90
2014-03-31,79
2014-04-01,78
2014-04-02,77
2014-04-03,76
2014-04-04,81
2014-04-05,90
2014-04-06,88
2014-04-07,81
2014-04-08,79
2014-04-09,71
2014-04-10,79
2014-04-11,81
2014-04-12,87
2014-04-13,84
2014-04-14,77
2014-04-15,76
2014-04-16,80
2014-04-17,80
2014-04-18,84
2014-04-19,88
2014-04-20,85
2014-04-21,79
2014-04-22,73
2014-04-23,78
2014-04-24,77
2014-04-25,80
2014-04-26,84
2014-04-27,82
2014-04-28,77
2014-04-29,77
2014-04-30,80
2014-05-01,84
2014-05-02,80
2014-05-03,81
2014-05-04,83
2014-05-05,71
2014-05-06,79
2014-05-07,76
2014-05-08,73
2014-05-09,82
2014-05-10,83
2014-05-11,80
2014-05-12,76
2014-05-13,84
2014-05-14,77
2014-05-15,77
2014-05-16,81
2014-05-17,86
2014-05-18,85
2014-05-19,78
2014-05-20,76
2014-05-21,71
2014-05-22,74
2014-05-23,75
2014-05-24,82
2014-05-25,77
2014-05-26,73
2014-05-27,73
2014-05-28,74
2014-05-29,74
2014-05-30,80
2014-05-31,80
2014-06-01,84
2014-06-02,72
2014-06-03,74
2014-06-04,76
2014-06-05,75
2014-06-06,78
2014-06-07,86
2014-06-08,83
2014-06-09,80
2014-06-10,76
2014-06-11,73
2014-06-12,77
2014-06-13,77
2014-06-14,81
2014-06-15,82
2014-06-16,68
2014-06-17,73
2014-06-18,72
2014-06-19,78
2014-06-20,76
2014-06-21,80
2014-06-22,78
2014-06-23,73
2014-06-24,75
2014-06-25,75
2014-06-26,74
2014-06-27,81
2014-06-28,81
2014-06-29,79
2014-06-30,75
2014-07-01,73
2014-07-02,75
2014-07-03,74
2014-07-04,76
2014-07-05,76
2014-07-06,81
2014-07-07,72
2014-07-08,76
2014-07-09,73
2014-07-10,77
2014-07-11,78
2014-07-12,81
2014-07-13,90
2014-07-14,76
2014-07-15,75
2014-07-16,75
2014-07-17,77
2014-07-18,81
2014-07-19,86
2014-07-20,85
2014-07-21,75
2014-07-22,76
2014-07-23,75
2014-07-24,80
2014-07-25,84
2014-07-26,87
2014-07-27,84
2014-07-28,75
2014-07-29,78
2014-07-30,76
2014-07-31,79
2014-08-01,81
